CustomerID,Recency,Frequency,Monetary,TotalQuantity,R_Score,F_Score,M_Score,RFM,Segment,Priority,ImpactRate,PotentialImpactRevenue
12616,95,3,1131.1,498,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,169.665
12617,29,1,355.53,213,4,1,2,412,New/Low Spend Active,P4 - Nurture,0.05,17.7765
12618,22,1,177.31,96,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,8.8655
12619,16,10,3781.38,3518,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,378.13800000000003
12620,15,3,1339.41,1181,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,133.941
12621,2,35,24775.81,13933,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,2477.581
12622,232,1,180.1,69,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
12623,276,7,3747.84,1971,2,4,5,245,High Value At Risk,P1 - Immediate Retention,0.35,1311.744
12624,106,2,641.13,355,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12625,212,4,5164.88,3309,2,3,5,235,High Value At Risk,P1 - Immediate Retention,0.35,1807.7079999999999
12626,23,9,6620.48,3453,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,662.048
12627,11,7,4478.53,2752,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,447.853
12628,4,3,786.46,448,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,117.969
12629,386,2,1558.22,722,2,2,4,224,High Value At Risk,P1 - Immediate Retention,0.35,545.377
12630,10,2,1270.88,548,5,2,4,524,VIP Loyal,P2 - Maintain Loyalty,0.1,127.08800000000002
12631,57,6,3481.57,1607,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,348.15700000000004
12632,521,2,804.88,694,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
12633,59,7,5678.16,3238,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,567.816
12634,536,2,490.0,337,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12635,90,4,2930.41,1949,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,439.56149999999997
12636,739,1,141.0,1,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12637,67,12,8340.31,4284,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1251.0465
12638,33,2,921.49,663,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
12639,239,3,1312.37,631,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,459.32949999999994
12640,24,3,1174.58,311,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,176.18699999999998
12641,115,1,185.9,72,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12642,25,3,1013.26,552,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,151.989
12643,128,12,8350.42,4785,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,1252.5629999999999
12644,130,4,1918.49,1032,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,287.7735
12645,34,8,3539.3,2125,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,353.93000000000006
12646,5,2,1346.97,897,5,2,4,524,VIP Loyal,P2 - Maintain Loyalty,0.1,134.697
12647,22,36,17924.35,6878,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,1792.435
12648,155,4,1112.0,518,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,166.79999999999998
12649,107,8,2294.65,1959,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,344.1975
12650,3,1,314.44,254,5,1,2,512,New/Low Spend Active,P4 - Nurture,0.05,15.722000000000001
12651,335,4,377.75,265,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
12652,331,2,1017.03,536,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12653,149,3,4160.83,1681,3,3,5,335,Growth Potential,P3 - Upsell Opportunity,0.15,624.1245
12654,11,5,601.98,264,5,4,2,542,New/Low Spend Active,P4 - Nurture,0.05,30.099000000000004
12655,424,1,261.35,80,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12656,17,8,6407.83,2860,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,640.783
12657,11,4,1643.18,1044,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,164.318
12658,19,1,686.05,320,5,1,3,513,Low Priority,P5 - Minimal Effort,0.0,0.0
12659,30,1,91.68,105,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,4.5840000000000005
12660,11,1,245.1,127,5,1,1,511,New/Low Spend Active,P4 - Nurture,0.05,12.255
12661,436,1,162.0,216,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12662,1,20,6988.02,3581,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,698.8020000000001
12663,625,2,239.4,181,1,2,1,121,Low Priority,P5 - Minimal Effort,0.0,0.0
12664,8,11,6070.04,1495,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,607.004
12665,325,3,313.6,165,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
12666,394,1,1248.42,370,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
12667,58,1,620.13,395,4,1,3,413,Low Priority,P5 - Minimal Effort,0.0,0.0
12668,12,10,11444.68,5076,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1144.468
12669,151,3,2744.0299999999997,1115,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,411.6045
12670,10,7,3760.29,1627,5,4,5,545,VIP Loyal,P2 - Maintain Loyalty,0.1,376.029
12671,606,1,2622.481,1460,1,1,4,114,High Value At Risk,P1 - Immediate Retention,0.35,917.86835
12672,330,2,437.05,138,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
12673,5,3,1230.02,700,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,184.503
12674,39,4,1970.6,1133,4,3,4,434,VIP Loyal,P2 - Maintain Loyalty,0.1,197.06
12675,554,2,958.5,337,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
12676,25,11,2843.09,1867,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,284.309
12677,555,2,395.1,176,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12678,42,21,34281.18,22372,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,3428.1180000000004
12679,59,4,1113.02,554,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,166.953
12680,1,4,880.81,444,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,132.1215
12681,15,45,30868.28,17596,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,3086.828
12682,4,52,24033.91,11018,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,2403.391
12683,4,21,12696.78,7683,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1269.678
12684,8,7,2283.63,1985,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,228.36300000000003
12685,28,6,2863.08,1523,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,286.308
12686,372,1,178.28,214,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
12687,481,2,2138.91,1403,1,2,4,124,High Value At Risk,P1 - Immediate Retention,0.35,748.6184999999999
12688,114,1,4873.8099999999995,3028,3,1,5,315,Low Priority,P5 - Minimal Effort,0.0,0.0
12689,26,2,1247.61,628,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
12690,206,1,389.01,106,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12691,28,7,1170.4,445,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,175.56
12692,637,1,110.95,36,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12693,127,7,1703.02,536,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,255.45299999999997
12694,70,3,1843.35,1355,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,276.5025
12695,7,7,1407.1200000000001,454,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,140.71200000000002
12696,435,2,851.91,564,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
12697,29,3,957.59,508,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,143.6385
12698,590,1,339.75,111,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12699,418,1,638.11,373,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
12700,8,4,4939.99,2967,5,3,5,535,VIP Loyal,P2 - Maintain Loyalty,0.1,493.999
12701,80,6,2446.41,1727,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,366.96149999999994
12702,20,1,219.0,53,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,10.950000000000001
12703,71,4,1006.53,595,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,150.9795
12704,7,8,2340.84,1006,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,234.08400000000003
12705,15,14,11762.1,7188,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1176.21
12707,292,1,603.42,256,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12708,30,18,5314.1,2521,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,531.4100000000001
12709,15,34,31093.34,13983,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,3109.3340000000003
12710,97,3,1149.02,851,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,172.35299999999998
12711,612,2,1339.05,770,1,2,4,124,High Value At Risk,P1 - Immediate Retention,0.35,468.66749999999996
12712,29,21,7193.66,2349,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,719.366
12713,1,1,848.55,508,5,1,3,513,Low Priority,P5 - Minimal Effort,0.0,0.0
12714,9,12,14093.71,8774,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1409.371
12715,106,1,353.86,197,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12716,4,2,1053.49,708,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
12717,151,3,1308.91,600,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,196.3365
12718,71,1,238.25,203,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12719,5,2,644.95,374,5,2,3,523,Low Priority,P5 - Minimal Effort,0.0,0.0
12720,3,30,8260.67,6317,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,826.067
12721,32,8,4013.08,2655,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,401.308
12722,85,4,997.63,566,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,149.6445
12723,4,5,725.07,434,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,108.76050000000001
12724,5,7,2317.52,1379,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,231.752
12725,371,4,2694.56,1306,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,943.0959999999999
12726,28,11,4014.6,4618,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,401.46000000000004
12727,11,10,5679.53,2832,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,567.953
12728,71,5,1070.17,543,3,4,3,343,Growth Potential,P3 - Upsell Opportunity,0.15,160.5255
12729,114,1,453.01,233,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12730,522,1,829.25,234,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
12731,24,17,25775.71,11641,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,2577.571
12732,180,1,236.26000000000002,111,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12733,234,4,2424.87,896,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,848.7044999999999
12734,353,3,639.65,265,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,95.94749999999999
12735,315,2,779.5699999999999,368,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12736,333,1,234.0,173,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
12737,499,2,3710.5,2,1,2,5,125,High Value At Risk,P1 - Immediate Retention,0.35,1298.675
12738,372,1,310.7,296,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12739,78,4,2726.73,951,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,409.0095
12740,64,1,427.6,342,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12741,529,2,406.07,214,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12742,626,1,1201.52,1359,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
12743,134,2,546.43,319,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
12744,52,11,25317.06,6994,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,2531.706
12745,487,3,925.41,468,1,3,3,133,Growth Potential,P3 - Upsell Opportunity,0.15,138.8115
12746,541,1,254.55,97,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12747,2,26,9276.539999999999,2758,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,927.654
12748,1,336,56599.39,39108,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,5659.939
12749,4,9,6897.36,2360,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,689.736
12750,129,1,275.88,137,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12751,445,1,268.27,189,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12752,81,1,4366.78,2262,3,1,5,315,Low Priority,P5 - Minimal Effort,0.0,0.0
12753,23,6,21429.39,11421,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,2142.939
12754,236,3,3010.74,6481,2,3,5,235,High Value At Risk,P1 - Immediate Retention,0.35,1053.7589999999998
12755,281,11,9030.66,3781,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,3160.7309999999998
12756,87,1,112.07999999999998,144,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12757,16,13,7857.1,2402,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,785.71
12758,117,7,9903.24,6155,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,1485.4859999999999
12759,52,8,5020.74,3202,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,502.074
12760,456,1,347.8,198,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12761,458,2,782.95,281,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
12762,8,2,1898.52,1227,5,2,4,524,VIP Loyal,P2 - Maintain Loyalty,0.1,189.852
12763,138,2,814.16,512,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12764,317,1,1693.88,386,2,1,4,214,High Value At Risk,P1 - Immediate Retention,0.35,592.858
12765,472,6,1404.58,1009,1,4,4,144,High Value At Risk,P1 - Immediate Retention,0.35,491.60299999999995
12766,4,9,10068.28,5446,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1006.8280000000001
12767,376,1,949.82,598,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
12768,451,1,168.69000000000003,102,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12769,239,1,1143.6,356,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
12770,211,2,3246.45,1843,2,2,5,225,High Value At Risk,P1 - Immediate Retention,0.35,1136.2575
12771,486,1,282.3,104,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12772,60,1,892.47,556,3,1,3,313,Low Priority,P5 - Minimal Effort,0.0,0.0
12773,564,1,124.25,109,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12774,536,1,98.7,53,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12775,17,7,1686.12,1083,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,168.612
12776,668,1,55.5,46,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12777,458,1,519.45,458,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12778,20,9,1775.68,1735,4,5,4,454,VIP Loyal,P2 - Maintain Loyalty,0.1,177.568
12779,38,14,6722.2699999999995,3641,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,672.227
12780,599,1,337.4,285,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12781,64,2,826.74,671,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12782,5,11,4618.24,2017,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,461.824
12783,2,6,2225.91,624,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,222.591
12784,9,3,1804.75,882,5,3,4,534,VIP Loyal,P2 - Maintain Loyalty,0.1,180.47500000000002
12785,364,3,1100.4,453,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,165.06
12786,610,1,728.5,324,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
12787,10,4,862.18,510,5,3,3,533,Growth Potential,P3 - Upsell Opportunity,0.15,129.327
12788,463,4,444.9,194,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
12789,65,3,273.35,36,3,3,1,331,Low Priority,P5 - Minimal Effort,0.0,0.0
12790,192,2,591.85,306,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
12791,374,6,1056.1100000000001,450,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,158.4165
12792,257,2,827.01,394,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12793,335,3,1017.33,526,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,152.5995
12794,53,2,860.41,592,4,2,3,423,Low Priority,P5 - Minimal Effort,0.0,0.0
12795,19,1,430.48,68,5,1,2,512,New/Low Spend Active,P4 - Nurture,0.05,21.524
12796,628,1,381.0,182,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12797,366,2,806.11,333,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12798,10,4,8510.93,8455,5,3,5,535,VIP Loyal,P2 - Maintain Loyalty,0.1,851.0930000000001
12799,529,1,219.35,137,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12800,470,3,584.25,284,1,3,2,132,Low Priority,P5 - Minimal Effort,0.0,0.0
12801,501,1,1071.82,505,1,1,3,113,Low Priority,P5 - Minimal Effort,0.0,0.0
12802,187,7,2416.42,1972,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,362.463
12803,393,1,1092.81,872,2,1,3,213,Low Priority,P5 - Minimal Effort,0.0,0.0
12804,466,2,327.02,271,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12805,382,4,1434.95,593,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,502.23249999999996
12806,435,4,2878.96,2087,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,1007.636
12807,383,1,330.35,145,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12808,37,5,906.1,375,4,4,3,443,Growth Potential,P3 - Upsell Opportunity,0.15,135.915
12809,178,3,1755.94,518,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,263.391
12810,535,2,534.99,389,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12811,261,5,1033.9,435,2,4,3,243,Growth Potential,P3 - Upsell Opportunity,0.15,155.085
12812,45,1,229.64000000000001,164,4,1,1,411,New/Low Spend Active,P4 - Nurture,0.05,11.482000000000001
12813,502,3,1687.8,1141,1,3,4,134,High Value At Risk,P1 - Immediate Retention,0.35,590.7299999999999
12814,102,1,125.92,49,3,1,1,311,Low Priority,P5 - Minimal Effort,0.0,0.0
12815,148,2,1063.46,379,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12816,96,2,572.2,128,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
12817,281,3,690.98,219,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,103.647
12818,262,1,1542.08,929,2,1,4,214,High Value At Risk,P1 - Immediate Retention,0.35,539.728
12819,458,1,540.52,344,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12820,3,11,2689.52,1964,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,268.952
12821,214,2,220.8,162,2,2,1,221,Low Priority,P5 - Minimal Effort,0.0,0.0
12822,71,2,948.88,550,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12823,75,18,6501.5,930,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,975.2249999999999
12824,60,1,397.12,232,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12825,521,2,518.63,139,1,2,2,122,Low Priority,P5 - Minimal Effort,0.0,0.0
12826,3,12,2955.75,1995,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,295.575
12827,6,3,430.15000000000003,197,5,3,2,532,New/Low Spend Active,P4 - Nurture,0.05,21.507500000000004
12828,3,6,1018.71,494,5,4,3,543,Growth Potential,P3 - Upsell Opportunity,0.15,152.8065
12829,337,3,385.3,550,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
12830,38,6,6814.64,9848,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,681.464
12831,262,3,451.11,303,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
12832,32,2,383.03,195,4,2,2,422,New/Low Spend Active,P4 - Nurture,0.05,19.1515
12833,145,1,417.38,156,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12834,283,1,312.38,110,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12835,428,41,6043.31,2357,1,5,5,155,High Value At Risk,P1 - Immediate Retention,0.35,2115.1585
12836,59,15,6585.62,2236,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,658.562
12837,173,2,688.41,209,3,2,3,323,Low Priority,P5 - Minimal Effort,0.0,0.0
12838,34,10,3398.48,1845,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,339.848
12839,3,26,10071.73,6849,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,1007.173
12840,144,7,4041.97,2258,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,606.2955
12841,5,40,7540.68,5414,5,5,5,555,VIP Loyal,P2 - Maintain Loyalty,0.1,754.0680000000001
12842,70,4,1917.99,887,3,3,4,334,Growth Potential,P3 - Upsell Opportunity,0.15,287.69849999999997
12843,66,30,6588.41,3031,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,988.2615
12844,29,4,648.6,223,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,97.29
12845,267,4,354.09,204,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
12846,682,1,15.58,1,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12847,22,2,1636.8999999999999,1533,4,2,4,424,VIP Loyal,P2 - Maintain Loyalty,0.1,163.69
12848,676,1,208.0,58,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12849,31,6,3090.56,1882,4,4,5,445,VIP Loyal,P2 - Maintain Loyalty,0.1,309.05600000000004
12850,446,1,330.0,200,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12851,97,2,284.13,160,3,2,1,321,Low Priority,P5 - Minimal Effort,0.0,0.0
12852,295,1,311.55,149,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12853,135,11,3907.5,1668,3,5,5,355,Growth Potential,P3 - Upsell Opportunity,0.15,586.125
12854,79,7,2994.02,1635,3,4,5,345,Growth Potential,P3 - Upsell Opportunity,0.15,449.103
12855,373,4,650.9399999999999,270,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,97.64099999999999
12856,8,6,2179.93,1079,5,4,4,544,VIP Loyal,P2 - Maintain Loyalty,0.1,217.993
12857,211,6,3688.0,1420,2,4,5,245,High Value At Risk,P1 - Immediate Retention,0.35,1290.8
12858,383,1,177.92,63,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
12859,459,1,575.1,292,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12860,693,1,55.47,27,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12861,620,1,68.25,27,1,1,1,111,Low Priority,P5 - Minimal Effort,0.0,0.0
12862,426,2,1008.3199999999999,613,1,2,3,123,Low Priority,P5 - Minimal Effort,0.0,0.0
12863,52,6,2792.5499999999997,895,4,4,4,444,VIP Loyal,P2 - Maintain Loyalty,0.1,279.255
12864,138,2,299.57,447,3,2,2,322,Low Priority,P5 - Minimal Effort,0.0,0.0
12865,26,4,3323.47,1973,4,3,5,435,VIP Loyal,P2 - Maintain Loyalty,0.1,332.347
12866,283,3,1227.35,553,2,3,3,233,Growth Potential,P3 - Upsell Opportunity,0.15,184.1025
12867,26,13,7913.29,7939,4,5,5,455,VIP Loyal,P2 - Maintain Loyalty,0.1,791.3290000000001
12868,186,8,2247.06,1282,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,337.05899999999997
12869,682,1,337.66999999999996,144,1,1,2,112,Low Priority,P5 - Minimal Effort,0.0,0.0
12870,375,3,1676.95,906,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,586.9325
12871,84,3,744.02,484,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,111.603
12872,327,12,3685.4900000000002,1855,2,5,5,255,High Value At Risk,P1 - Immediate Retention,0.35,1289.9215
12873,282,3,2027.3,786,2,3,4,234,High Value At Risk,P1 - Immediate Retention,0.35,709.555
12874,385,2,948.42,623,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12875,143,5,1356.99,5187,3,4,4,344,Growth Potential,P3 - Upsell Opportunity,0.15,203.5485
12876,58,4,4081.79,3047,4,3,5,435,VIP Loyal,P2 - Maintain Loyalty,0.1,408.17900000000003
12877,4,20,2955.17,2262,5,5,4,554,VIP Loyal,P2 - Maintain Loyalty,0.1,295.517
12878,236,2,854.99,547,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12879,45,3,573.22,370,4,3,2,432,New/Low Spend Active,P4 - Nurture,0.05,28.661
12880,382,2,640.13,279,2,2,3,223,Low Priority,P5 - Minimal Effort,0.0,0.0
12881,276,1,298.0,21,2,1,2,212,Low Priority,P5 - Minimal Effort,0.0,0.0
12882,9,2,1463.04,246,5,2,4,524,VIP Loyal,P2 - Maintain Loyalty,0.1,146.304
12883,25,4,703.47,196,4,3,3,433,Growth Potential,P3 - Upsell Opportunity,0.15,105.5205
12884,88,1,309.05,43,3,1,2,312,Low Priority,P5 - Minimal Effort,0.0,0.0
12885,63,3,1175.22,655,3,3,3,333,Growth Potential,P3 - Upsell Opportunity,0.15,176.283
12886,68,2,1378.4,770,3,2,4,324,Low Priority,P5 - Minimal Effort,0.0,0.0
12887,384,1,222.4,100,2,1,1,211,Low Priority,P5 - Minimal Effort,0.0,0.0
12888,214,2,354.12,76,2,2,2,222,Low Priority,P5 - Minimal Effort,0.0,0.0
12889,381,4,385.46000000000004,124,2,3,2,232,Low Priority,P5 - Minimal Effort,0.0,0.0
